fecha_matrimonio,genero_1,genero_2,estado_civil_1,estado_civil_2,edad_1,edad_2
2019-05-22,Masculino,Femenino,Soltero/a,Soltero/a,32,31
2019-05-22,Masculino,Masculino,Soltero/a,Soltero/a,25,31
2019-05-22,Masculino,Femenino,Soltero/a,Soltero/a,25,31
2019-05-22,Masculino,Femenino,Soltero/a,Soltero/a,41,33
2019-05-22,Femenino,Masculino,Soltero/a,Soltero/a,31,35
2019-05-22,Masculino,Femenino,Soltero/a,Soltero/a,32,36
2019-05-22,Femenino,Masculino,Soltero/a,Soltero/a,45,39
2019-05-22,Femenino,Masculino,Soltero/a,Soltero/a,51,41
2019-05-22,Masculino,Femenino,Soltero/a,Soltero/a,39,42
2019-05-22,Femenino,Masculino,Soltero/a,Soltero/a,45,42
2019-05-22,Masculino,Femenino,Soltero/a,Soltero/a,37,43
2019-05-22,Masculino,Masculino,Soltero/a,Soltero/a,59,46
2019-05-22,Masculino,Femenino,Soltero/a,Soltero/a,41,50
2019-05-22,Masculino,Femenino,Divorciado/a,Soltero/a,71,51
2019-05-23,Masculino,Femenino,Soltero/a,Soltero/a,24,19
2019-05-23,Masculino,Femenino,Soltero/a,Soltero/a,23,20
2019-05-23,Masculino,Femenino,Soltero/a,Soltero/a,21,22
2019-05-23,Masculino,Femenino,Soltero/a,Soltero/a,28,23
2019-05-23,Femenino,Masculino,Soltero/a,Soltero/a,24,26
2019-05-23,Femenino,Masculino,Divorciado/a,Soltero/a,39,26
2019-05-23,Masculino,Femenino,Soltero/a,Soltero/a,27,27
2019-05-23,Masculino,Femenino,Soltero/a,Soltero/a,30,28
2019-05-23,Femenino,Masculino,Soltero/a,Soltero/a,31,29
2019-05-23,Masculino,Femenino,Soltero/a,Soltero/a,30,29
2019-05-23,Femenino,Masculino,Soltero/a,Soltero/a,26,31
2019-05-23,Masculino,Femenino,Soltero/a,Soltero/a,33,31
2019-05-23,Masculino,Femenino,Soltero/a,Soltero/a,44,33
2019-05-23,Masculino,Femenino,Casado/a,Casado/a,43,34
2019-05-23,Masculino,Femenino,Soltero/a,Soltero/a,41,34
2019-05-23,Femenino,Masculino,Soltero/a,Soltero/a,30,34
2019-05-23,Masculino,Femenino,Soltero/a,Soltero/a,31,36
2019-05-23,Masculino,Femenino,Soltero/a,Soltero/a,31,36
2019-05-23,Masculino,Femenino,Soltero/a,Soltero/a,38,36
2019-05-23,Masculino,Femenino,Divorciado/a,Divorciado/a,49,47
2019-05-23,Masculino,Femenino,Soltero/a,Soltero/a,31,49
2019-05-23,Femenino,Masculino,Soltero/a,Soltero/a,35,51
2019-05-23,Femenino,Masculino,Divorciado/a,Divorciado/a,58,57
2019-05-23,Masculino,Femenino,Soltero/a,Soltero/a,57,64
2019-05-23,Masculino,Femenino,Soltero/a,Soltero/a,73,65
2019-05-23,Masculino,Masculino,Soltero/a,Soltero/a,54,77
2019-05-23,Masculino,Masculino,Soltero/a,Soltero/a,67,79
2019-05-24,Femenino,Femenino,Soltero/a,Soltero/a,21,20
2019-05-24,Masculino,Femenino,Soltero/a,Soltero/a,23,20
2019-05-24,Masculino,Femenino,Soltero/a,Soltero/a,25,22
2019-05-24,Masculino,Femenino,Soltero/a,Soltero/a,28,23
2019-05-24,Masculino,Femenino,Soltero/a,Soltero/a,35,23
2019-05-24,Masculino,Femenino,Soltero/a,Soltero/a,28,25
2019-05-24,Femenino,Femenino,Soltero/a,Soltero/a,30,25
2019-05-24,Masculino,Femenino,Soltero/a,Soltero/a,30,25
2019-05-24,Masculino,Femenino,Soltero/a,Soltero/a,30,26
2019-05-24,Masculino,Femenino,Soltero/a,Soltero/a,29,26
2019-05-24,Masculino,Femenino,Soltero/a,Soltero/a,29,26
2019-05-24,Masculino,Femenino,Soltero/a,Soltero/a,26,26
